file,model,I,alpha,rates,alisim_model
ML005714a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML00639a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML00643a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML00679a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML006934a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML00732a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML00735a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML00744a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML00802a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML008018a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML008018a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML008020a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML008112a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML008322a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML00918a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML01013a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML010530a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML01083a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML010912a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML01193a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML012024a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML012030a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML013111a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML01347a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML01363a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML014013a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML01544a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML015742a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML016329a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML016341a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML016344a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML016352a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML016714a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML016716a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML017931a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML018019a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML018042a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML018045a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML01812a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML019110a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML019141a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML019142a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML019214a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML019812a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML020035a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML021610a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML02306a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML02307a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML02332a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML02484a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML02506a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML02543a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML026412a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML027310a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML027312a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML027317a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML029513a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML029610a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML029911a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML029911a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML029912a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03098a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML030910a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03194a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03217a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03238a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML032312a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML032334a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML032412a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03263a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03264a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03438a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML034324a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML034622a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03588a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03595a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03596a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML035913a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03681a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03705a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03885a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML038824a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML038833a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML03971a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML04001a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML040511a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML04067a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML04078a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML040718a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML040723a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
ML04206a,LG+F+I+R4,0.0063,,"(0.0505,0.1027) (0.1626,0.3209) (0.2789,0.7026) (0.5016,1.4886)","LG+F+I{0.0063}+R4{0.0505,0.1027,0.1626,0.3209,0.2789,0.7026,0.5016,1.4886}"
