file,model,I,alpha,rates,alisim_model
YKL174C,LG+F+I+R4,0.0024,,"(0.2017,0.2006) (0.3715,0.5542) (0.2763,1.1982) (0.1481,2.8525)","LG+F+I{0.0024}+R4{0.2017,0.2006,0.3715,0.5542,0.2763,1.1982,0.1481,2.8525}"
YNL261W,LG+F+I+G4,0.0000,1.3493,,LG+F+I{0.0000}+G4{1.3493}
YNL262W,LG+I+G4,0.0423,0.4832,,LG+I{0.0423}+G4{0.4832}
YLR376C,LG+I+G4,0.0185,1.2681,,LG+I{0.0185}+G4{1.2681}
YPL083C,LG+I+G4,0.0804,0.6976,,LG+I{0.0804}+G4{0.6976}
YLR135W,LG+I+G4,0.0000,1.9483,,LG+I{0.0000}+G4{1.9483}
YDL100C,LG+I+R4,0.0000,,"(0.3598,0.2809) (0.3239,0.6349) (0.2032,1.5151) (0.1131,3.4083)","LG+I{0.0000}+R4{0.3598,0.2809,0.3239,0.6349,0.2032,1.5151,0.1131,3.4083}"
YHR208W,LG+I+G4,0.2212,0.9072,,LG+I{0.2212}+G4{0.9072}
YOR022C,LG+I+G4,0.0458,0.8004,,LG+I{0.0458}+G4{0.8004}
YJR138W,LG+I+G4,0.0313,1.2250,,LG+I{0.0313}+G4{1.2250}
YKL186C,LG+I+G4,0.0200,2.6020,,LG+I{0.0200}+G4{2.6020}
YIL067C,LG+I+G4,0.0198,0.9073,,LG+I{0.0198}+G4{0.9073}
YLR359W,LG+I+G4,0.3990,0.7988,,LG+I{0.3990}+G4{0.7988}
YER017C,LG+I+G4,0.3461,0.6846,,LG+I{0.3461}+G4{0.6846}
YNL207W,LG+I+G4,0.0389,1.1039,,LG+I{0.0389}+G4{1.1039}
YDR076W,LG+I+G4,0.0000,1.4469,,LG+I{0.0000}+G4{1.4469}
YDL092W,LG+I+G4,0.0280,1.0712,,LG+I{0.0280}+G4{1.0712}
YBL027W,LG+I+G4,0.0180,1.2220,,LG+I{0.0180}+G4{1.2220}
YGL070C,LG+I+G4,0.0015,0.5807,,LG+I{0.0015}+G4{0.5807}
YBL038W,LG+I+G4,0.2104,1.0266,,LG+I{0.2104}+G4{1.0266}
YGL119W,LG+I+G4,0.0961,0.8377,,LG+I{0.0961}+G4{0.8377}
YOL032W,LG+I+G4,0.0600,1.4852,,LG+I{0.0600}+G4{1.4852}
YPR047W,LG+I+G4,0.1592,0.6274,,LG+I{0.1592}+G4{0.6274}
YKL210W,LG+F+I+G4,0.1183,1.0293,,LG+F+I{0.1183}+G4{1.0293}
YER155C,LG+I+G4,0.0000,0.7414,,LG+I{0.0000}+G4{0.7414}
YDR197W,LG+I+R4,0.0000,,"(0.2361,0.2714) (0.2580,0.5156) (0.2545,1.1036) (0.2513,2.0770)","LG+I{0.0000}+R4{0.2361,0.2714,0.2580,0.5156,0.2545,1.1036,0.2513,2.0770}"
YNL321W,LG+F+I+G4,0.0051,0.9825,,LG+F+I{0.0051}+G4{0.9825}
YOR298C-A,LG+I+G4,0.0175,0.7262,,LG+I{0.0175}+G4{0.7262}
YFR037C,LG+I+G4,0.1219,1.1617,,LG+I{0.1219}+G4{1.1617}
YJL176C,LG+I+G4,0.0175,2.0235,,LG+I{0.0175}+G4{2.0235}
YJR058C,LG+I+G4,0.0000,0.7655,,LG+I{0.0000}+G4{0.7655}
YDL127W,LG+I+G4,0.0000,0.9850,,LG+I{0.0000}+G4{0.9850}
YLR170C,JTT+R2,,,"(0.4170,0.2009) (0.5830,1.5716)","JTT+R2{0.4170,0.2009,0.5830,1.5716}"
YIL124W,LG+I+R4,0.0045,,"(0.1962,0.1148) (0.3044,0.6028) (0.3326,1.1708) (0.1623,2.4932)","LG+I{0.0045}+R4{0.1962,0.1148,0.3044,0.6028,0.3326,1.1708,0.1623,2.4932}"
YMR243C,LG+I+G4,0.1122,1.0383,,LG+I{0.1122}+G4{1.0383}
YGL122C,LG+I+G4,0.0000,0.8695,,LG+I{0.0000}+G4{0.8695}
YPL178W,LG+I+G4,0.0000,1.1505,,LG+I{0.0000}+G4{1.1505}
YGR013W,LG+I+G4,0.0000,5.4235,,LG+I{0.0000}+G4{5.4235}
YPL262W,LG+I+G4,0.2406,0.6557,,LG+I{0.2406}+G4{0.6557}
YDR183W,LG+I+G4,0.0000,1.2579,,LG+I{0.0000}+G4{1.2579}
YCR033W,LG+I+G4,0.0000,0.9001,,LG+I{0.0000}+G4{0.9001}
YLR212C,LG+I+G4,0.1047,1.1698,,LG+I{0.1047}+G4{1.1698}
YFL037W,LG+I+R4,0.0245,,"(0.3228,0.0294) (0.3773,0.4075) (0.1791,1.7870) (0.0964,5.3603)","LG+I{0.0245}+R4{0.3228,0.0294,0.3773,0.4075,0.1791,1.7870,0.0964,5.3603}"
YGL202W,LG+I+G4,0.0731,1.0752,,LG+I{0.0731}+G4{1.0752}
YOL086W-A,LG+I+G4,0.0000,1.3786,,LG+I{0.0000}+G4{1.3786}
YPR033C,LG+I+R4,0.0000,,"(0.5941,0.1058) (0.2008,0.9248) (0.1503,2.7099) (0.0548,6.2796)","LG+I{0.0000}+R4{0.5941,0.1058,0.2008,0.9248,0.1503,2.7099,0.0548,6.2796}"
YAL053W,LG+I+G4,0.0495,1.4101,,LG+I{0.0495}+G4{1.4101}
YPL033C,LG+I+G4,0.0061,1.5511,,LG+I{0.0061}+G4{1.5511}
YHR059W,LG+I+G4,0.0424,1.5097,,LG+I{0.0424}+G4{1.5097}
YJR019C,LG+I+G4,0.0154,0.9154,,LG+I{0.0154}+G4{0.9154}
YHR137W,LG+F+I+R4,0.0000,,"(0.1461,0.2772) (0.4063,0.6483) (0.3454,1.2045) (0.1021,2.7415)","LG+F+I{0.0000}+R4{0.1461,0.2772,0.4063,0.6483,0.3454,1.2045,0.1021,2.7415}"
YHR190W,LG+I+G4,0.1049,0.8445,,LG+I{0.1049}+G4{0.8445}
YML121W,LG+I+R4,0.0248,,"(0.3992,0.1025) (0.2517,0.4712) (0.1592,1.4665) (0.1651,3.6777)","LG+I{0.0248}+R4{0.3992,0.1025,0.2517,0.4712,0.1592,1.4665,0.1651,3.6777}"
YPR056W,LG+F+I+G4,0.0542,0.9797,,LG+F+I{0.0542}+G4{0.9797}
YBR034C,LG+I+G4,0.2375,0.7929,,LG+I{0.2375}+G4{0.7929}
YPL166W,LG+I+G4,0.0000,1.2411,,LG+I{0.0000}+G4{1.2411}
YBR103W,LG+I+G4,0.0000,0.7037,,LG+I{0.0000}+G4{0.7037}
YCL033C,LG+I+G4,0.1313,0.9791,,LG+I{0.1313}+G4{0.9791}
YPL009C,LG+I+G4,0.0000,1.2240,,LG+I{0.0000}+G4{1.2240}
YJR055W,LG+I+G4,0.0000,0.7730,,LG+I{0.0000}+G4{0.7730}
YJL187C,LG+I+R4,0.0176,,"(0.2690,0.0422) (0.3294,0.5032) (0.2881,1.5608) (0.0959,3.8921)","LG+I{0.0176}+R4{0.2690,0.0422,0.3294,0.5032,0.2881,1.5608,0.0959,3.8921}"
YHR040W,JTT+G4,,0.8033,,JTT+G4{0.8033}
YLR106C,LG+I+G4,0.1768,1.1306,,LG+I{0.1768}+G4{1.1306}
YPR088C,LG+I+G4,0.1284,1.0674,,LG+I{0.1284}+G4{1.0674}
YGR092W,LG+I+R4,0.0013,,"(0.6083,0.1994) (0.2563,1.1599) (0.1235,3.6986) (0.0106,11.7467)","LG+I{0.0013}+R4{0.6083,0.1994,0.2563,1.1599,0.1235,3.6986,0.0106,11.7467}"
YBR221C,LG+I+G4,0.4375,1.3587,,LG+I{0.4375}+G4{1.3587}
YOR006C,LG+I+G4,0.1322,0.6026,,LG+I{0.1322}+G4{0.6026}
YBR222C,LG+I+G4,0.0112,0.7320,,LG+I{0.0112}+G4{0.7320}
YOR005C,LG+I+G4,0.0058,0.8613,,LG+I{0.0058}+G4{0.8613}
YER148W,LG+I,0.0000,,,LG+I{0.0000}
YDR007W,LG+I+G4,0.1379,0.9940,,LG+I{0.1379}+G4{0.9940}
YDR088C,LG+I+G4,0.0081,1.7364,,LG+I{0.0081}+G4{1.7364}
YKL211C,LG+I+G4,0.1999,0.7287,,LG+I{0.1999}+G4{0.7287}
YML014W,LG+I+G4,0.2071,0.7164,,LG+I{0.2071}+G4{0.7164}
YDL238C,LG+I+G4,0.1077,0.7558,,LG+I{0.1077}+G4{0.7558}
YKL184W,LG+I+R4,0.0000,,"(0.3387,0.0787) (0.2701,0.5247) (0.2633,1.4386) (0.1279,3.5398)","LG+I{0.0000}+R4{0.3387,0.0787,0.2701,0.5247,0.2633,1.4386,0.1279,3.5398}"
YJR074W,LG+I+G4,0.0569,0.9678,,LG+I{0.0569}+G4{0.9678}
YKL067W,LG+I+G4,0.2782,0.8164,,LG+I{0.2782}+G4{0.8164}
YJR060W,LG+I+G4,0.2106,0.9504,,LG+I{0.2106}+G4{0.9504}
YML059C,LG+I+G4,0.0000,1.0145,,LG+I{0.0000}+G4{1.0145}
YKL183W,LG+F+I+G4,0.0000,2.0051,,LG+F+I{0.0000}+G4{2.0051}
YLR433C,LG+I+G4,0.1512,0.7706,,LG+I{0.1512}+G4{0.7706}
YBL103C,LG+I+R4,0.0000,,"(0.4755,0.2749) (0.3287,0.7509) (0.1422,1.5454) (0.0536,7.5164)","LG+I{0.0000}+R4{0.4755,0.2749,0.3287,0.7509,0.1422,1.5454,0.0536,7.5164}"
YBR048W,LG+I+R2,0.0000,,"(0.6316,0.1910) (0.3684,2.3870)","LG+I{0.0000}+R2{0.6316,0.1910,0.3684,2.3870}"
YGR068C,LG+I+G4,0.0000,1.8182,,LG+I{0.0000}+G4{1.8182}
YDR330W,LG+I+G4,0.0327,1.1421,,LG+I{0.0327}+G4{1.1421}
YNL286W,LG+I+G4,0.0209,1.0311,,LG+I{0.0209}+G4{1.0311}
YFR022W,LG+I+G4,0.0000,1.7266,,LG+I{0.0000}+G4{1.7266}
YFR030W,LG+I+G4,0.1745,0.9720,,LG+I{0.1745}+G4{0.9720}
YOR356W,LG+I+G4,0.2471,0.9611,,LG+I{0.2471}+G4{0.9611}
YMR012W,LG+I+G4,0.0215,1.2934,,LG+I{0.0215}+G4{1.2934}
YML079W,LG+I+G4,0.0000,1.1987,,LG+I{0.0000}+G4{1.1987}
YAL041W,LG+I+G4,0.0347,1.5261,,LG+I{0.0347}+G4{1.5261}
YGL049C,LG+I+R4,0.0000,,"(0.0946,0.0504) (0.2467,0.4951) (0.3108,0.9700) (0.3480,1.6429)","LG+I{0.0000}+R4{0.0946,0.0504,0.2467,0.4951,0.3108,0.9700,0.3480,1.6429}"
YMR165C,LG+I+G4,0.0284,1.0160,,LG+I{0.0284}+G4{1.0160}
YMR296C,LG+F+I+G4,0.0560,1.0517,,LG+F+I{0.0560}+G4{1.0517}
YBR182C,LG+I+G4,0.0040,0.5390,,LG+I{0.0040}+G4{0.5390}
YLR243W,LG+I+G4,0.1772,1.1229,,LG+I{0.1772}+G4{1.1229}
YIR026C,LG+I+R4,0.0000,,"(0.0666,0.1187) (0.4000,0.5105) (0.3551,1.0961) (0.1783,2.2359)","LG+I{0.0000}+R4{0.0666,0.1187,0.4000,0.5105,0.3551,1.0961,0.1783,2.2359}"
YMR042W,LG+I+G4,0.1389,1.2948,,LG+I{0.1389}+G4{1.2948}
YDR341C,LG+I+G4,0.0426,1.0987,,LG+I{0.0426}+G4{1.0987}
YLR249W,LG+I+G4,0.0421,1.1625,,LG+I{0.0421}+G4{1.1625}
YHR171W,LG+I+G4,0.0327,0.9638,,LG+I{0.0327}+G4{0.9638}
YHR172W,LG+F+I+R4,0.0052,,"(0.1468,0.2062) (0.3829,0.5820) (0.2882,1.1707) (0.1769,2.3149)","LG+F+I{0.0052}+R4{0.1468,0.2062,0.3829,0.5820,0.2882,1.1707,0.1769,2.3149}"
YHR170W,LG+I+G4,0.0000,1.3601,,LG+I{0.0000}+G4{1.3601}
YDR132C,LG+I+G4,0.1459,0.8954,,LG+I{0.1459}+G4{0.8954}
YJL092W,LG+F+I+R4,0.0000,,"(0.1701,0.0939) (0.2716,0.3921) (0.2688,1.0188) (0.2895,2.0851)","LG+F+I{0.0000}+R4{0.1701,0.0939,0.2716,0.3921,0.2688,1.0188,0.2895,2.0851}"
YLR201C,LG+I+G4,0.0495,1.1876,,LG+I{0.0495}+G4{1.1876}
YGR002C,LG+I+R4,0.0000,,"(0.1928,0.1228) (0.1950,0.4371) (0.2461,0.9665) (0.3661,1.7841)","LG+I{0.0000}+R4{0.1928,0.1228,0.1950,0.4371,0.2461,0.9665,0.3661,1.7841}"
YHL015W,LG+I+G4,0.0939,0.6129,,LG+I{0.0939}+G4{0.6129}
YKR009C,LG+I+G4,0.1811,0.7728,,LG+I{0.1811}+G4{0.7728}
YDL064W,LG+I+R4,0.0140,,"(0.3417,0.0520) (0.3364,0.5556) (0.2441,1.9835) (0.0638,4.8756)","LG+I{0.0140}+R4{0.3417,0.0520,0.3364,0.5556,0.2441,1.9835,0.0638,4.8756}"
YGR246C,LG+I+G4,0.0547,1.1801,,LG+I{0.0547}+G4{1.1801}
YGL023C,LG+I+G4,0.0435,0.7300,,LG+I{0.0435}+G4{0.7300}
YGR245C,LG+I+G4,0.0432,0.8107,,LG+I{0.0432}+G4{0.8107}
YDR323C,LG+I+G4,0.0348,0.8796,,LG+I{0.0348}+G4{0.8796}
YDR294C,LG+I+G4,0.1454,0.7402,,LG+I{0.1454}+G4{0.7402}
YHL021C,LG+I+G4,0.0149,0.9044,,LG+I{0.0149}+G4{0.9044}
YDR036C,LG+I+G4,0.1806,1.4027,,LG+I{0.1806}+G4{1.4027}
YDR313C,LG+I+R4,0.0000,,"(0.3549,0.0746) (0.1870,0.4724) (0.2259,1.3211) (0.2323,2.5263)","LG+I{0.0000}+R4{0.3549,0.0746,0.1870,0.4724,0.2259,1.3211,0.2323,2.5263}"
YJL060W,LG+F+I+G4,0.0886,0.8264,,LG+F+I{0.0886}+G4{0.8264}
YFL004W,LG+I+G4,0.0692,0.9596,,LG+I{0.0692}+G4{0.9596}
YML054C,LG+I+G4,0.1365,1.3146,,LG+I{0.1365}+G4{1.3146}
YCR102C,LG+I+G4,0.0000,1.1932,,LG+I{0.0000}+G4{1.1932}
YNL177C,LG+I+G4,0.0000,0.9238,,LG+I{0.0000}+G4{0.9238}
YGR024C,LG+I+G4,0.2309,0.9432,,LG+I{0.2309}+G4{0.9432}
YBL069W,LG+I+G4,0.0192,1.5078,,LG+I{0.0192}+G4{1.5078}
YKR070W,LG+I+G4,0.1532,0.7031,,LG+I{0.1532}+G4{0.7031}
YKR069W,LG+I+R4,0.0010,,"(0.4568,0.1045) (0.2733,0.7314) (0.1939,2.0337) (0.0750,4.7743)","LG+I{0.0010}+R4{0.4568,0.1045,0.2733,0.7314,0.1939,2.0337,0.0750,4.7743}"
YER143W,LG+I+G4,0.0197,1.0203,,LG+I{0.0197}+G4{1.0203}
YBR263W,LG+I+G4,0.2200,0.6463,,LG+I{0.2200}+G4{0.6463}
YGL135W,LG+I+G4,0.4727,0.8469,,LG+I{0.4727}+G4{0.8469}
YFR038W,LG+I+R4,0.0186,,"(0.3645,0.0941) (0.2251,0.5653) (0.1899,1.3802) (0.2019,2.8552)","LG+I{0.0186}+R4{0.3645,0.0941,0.2251,0.5653,0.1899,1.3802,0.2019,2.8552}"
YBL095W,LG+I+G4,0.0000,1.5089,,LG+I{0.0000}+G4{1.5089}
YBR245C,LG+I+G4,0.3121,0.8212,,LG+I{0.3121}+G4{0.8212}
YOL004W,LG+I+G4,0.0477,1.0293,,LG+I{0.0477}+G4{1.0293}
YDL166C,LG+I+R4,0.0094,,"(0.2770,0.1068) (0.2730,0.5036) (0.2501,1.3221) (0.1904,2.6381)","LG+I{0.0094}+R4{0.2770,0.1068,0.2730,0.5036,0.2501,1.3221,0.1904,2.6381}"
YNL241C,LG+I+G4,0.1710,0.9051,,LG+I{0.1710}+G4{0.9051}
YPL255W,LG+F+I+G4,0.0000,2.8937,,LG+F+I{0.0000}+G4{2.8937}
YLR075W,LG+I+G4,0.4766,0.8348,,LG+I{0.4766}+G4{0.8348}
YMR244C-A,LG+I+G4,0.0000,2.7477,,LG+I{0.0000}+G4{2.7477}
YLR209C,LG+I+R4,0.0000,,"(0.3979,0.0966) (0.1823,0.5534) (0.2320,1.2667) (0.1878,3.0180)","LG+I{0.0000}+R4{0.3979,0.0966,0.1823,0.5534,0.2320,1.2667,0.1878,3.0180}"
YGR133W,LG+I+G4,0.0000,1.5774,,LG+I{0.0000}+G4{1.5774}
YDR533C,LG+I+G4,0.0131,1.8746,,LG+I{0.0131}+G4{1.8746}
YJR099W,LG+I+G4,0.0752,1.0489,,LG+I{0.0752}+G4{1.0489}
YMR179W,LG+I+G4,0.0283,1.0083,,LG+I{0.0283}+G4{1.0083}
Q0050,LG+F+I+G4,0.0000,1.3515,,LG+F+I{0.0000}+G4{1.3515}
YGL244W,LG+I+G4,0.0298,1.7195,,LG+I{0.0298}+G4{1.7195}
YGL205W,LG+I+G4,0.0241,1.4119,,LG+I{0.0241}+G4{1.4119}
YHL018W,LG+I+G4,0.0000,2.8258,,LG+I{0.0000}+G4{2.8258}
YGR095C,LG+I+G4,0.0196,1.0395,,LG+I{0.0196}+G4{1.0395}
YBR114W,LG+I+G4,0.1569,0.7951,,LG+I{0.1569}+G4{0.7951}
YOR191W,LG+F+I+G4,0.0713,1.0273,,LG+F+I{0.0713}+G4{1.0273}
YDL227C,LG+I+R4,0.0000,,"(0.0787,0.1527) (0.2775,0.4826) (0.2899,0.9148) (0.3539,1.6640)","LG+I{0.0000}+R4{0.0787,0.1527,0.2775,0.4826,0.2899,0.9148,0.3539,1.6640}"
YHL010C,JTT+R3,,,"(0.7162,0.3057) (0.1474,1.1717) (0.1364,4.4599)","JTT+R3{0.7162,0.3057,0.1474,1.1717,0.1364,4.4599}"
YGL203C,LG+I+R4,0.0099,,"(0.1987,0.0822) (0.2819,0.4447) (0.2476,1.0582) (0.2619,2.2768)","LG+I{0.0099}+R4{0.1987,0.0822,0.2819,0.4447,0.2476,1.0582,0.2619,2.2768}"
YLR093C,LG+I+G4,0.0000,3.9427,,LG+I{0.0000}+G4{3.9427}
YMR229C,LG+I+G4,0.0000,1.6774,,LG+I{0.0000}+G4{1.6774}
YJL057C,LG+I+G4,0.0000,0.7580,,LG+I{0.0000}+G4{0.7580}
YHR112C,LG+F+I+R4,0.0000,,"(0.1988,0.3965) (0.3636,0.7218) (0.3029,1.2270) (0.1347,2.1316)","LG+F+I{0.0000}+R4{0.1988,0.3965,0.3636,0.7218,0.3029,1.2270,0.1347,2.1316}"
YDR058C,LG+I+G4,0.0242,0.7632,,LG+I{0.0242}+G4{0.7632}
YNL299W,LG+I+G4,0.0568,0.8732,,LG+I{0.0568}+G4{0.8732}
YNL245C,LG+I+G4,0.0000,1.0704,,LG+I{0.0000}+G4{1.0704}
YNL244C,JTT+G4,,0.3124,,JTT+G4{0.3124}
YAL001C,LG+I+R4,0.0000,,"(0.0776,0.0844) (0.3482,0.5241) (0.3433,1.1105) (0.2309,1.8613)","LG+I{0.0000}+R4{0.0776,0.0844,0.3482,0.5241,0.3433,1.1105,0.2309,1.8613}"
YOL027C,LG+I+G4,0.0898,0.8747,,LG+I{0.0898}+G4{0.8747}
YMR049C,LG+I+R4,0.0005,,"(0.5615,0.1625) (0.2777,1.1110) (0.1122,2.6503) (0.0480,6.3051)","LG+I{0.0005}+R4{0.5615,0.1625,0.2777,1.1110,0.1122,2.6503,0.0480,6.3051}"
YEL061C,JTT+F+G4,,18.1948,,JTT+F+G4{18.1948}
YDL079C,LG+I+R4,0.0016,,"(0.3702,0.1190) (0.2147,0.5013) (0.2262,1.2161) (0.1873,3.0601)","LG+I{0.0016}+R4{0.3702,0.1190,0.2147,0.5013,0.2262,1.2161,0.1873,3.0601}"
YOR197W,LG+I+R4,0.0142,,"(0.2741,0.0866) (0.2507,0.4861) (0.2107,1.2531) (0.2503,2.3588)","LG+I{0.0142}+R4{0.2741,0.0866,0.2507,0.4861,0.2107,1.2531,0.2503,2.3588}"
YBR139W,LG+I+R4,0.0039,,"(0.2408,0.0927) (0.2122,0.3754) (0.2848,1.0655) (0.2583,2.3016)","LG+I{0.0039}+R4{0.2408,0.0927,0.2122,0.3754,0.2848,1.0655,0.2583,2.3016}"
YGL030W,LG+I+G4,0.1269,0.9450,,LG+I{0.1269}+G4{0.9450}
YER061C,LG+I+G4,0.0583,0.9222,,LG+I{0.0583}+G4{0.9222}
YKL185W,JTT+I+G4,0.4611,0.6633,,JTT+I{0.4611}+G4{0.6633}
YOR151C,LG+I+G4,0.1797,0.7007,,LG+I{0.1797}+G4{0.7007}
YDL106C,LG+I+G4,0.0000,2.5383,,LG+I{0.0000}+G4{2.5383}
YOL040C,LG+I+G4,0.1424,0.9168,,LG+I{0.1424}+G4{0.9168}
YGR058W,LG+I+G4,0.0000,1.2998,,LG+I{0.0000}+G4{1.2998}
YDR171W,LG+F+I+G4,0.0000,2.7419,,LG+F+I{0.0000}+G4{2.7419}
YBR072W,LG+F+I+G4,0.0000,1.3932,,LG+F+I{0.0000}+G4{1.3932}
YLR253W,LG+I+R4,0.0000,,"(0.4736,0.1207) (0.2183,0.6218) (0.2130,1.7649) (0.0951,4.5334)","LG+I{0.0000}+R4{0.4736,0.1207,0.2183,0.6218,0.2130,1.7649,0.0951,4.5334}"
YBR031W,LG+I+G4,0.0859,1.1060,,LG+I{0.0859}+G4{1.1060}
YJL087C,LG+I+G4,0.0595,1.2018,,LG+I{0.0595}+G4{1.2018}
YPR100W,LG+I+G4,0.0674,1.1209,,LG+I{0.0674}+G4{1.1209}
YGR170W,LG+I+G4,0.0000,4.0184,,LG+I{0.0000}+G4{4.0184}
YDL028C,LG+I+G4,0.1363,0.8237,,LG+I{0.1363}+G4{0.8237}
YBR025C,LG+I+G4,0.1097,0.8346,,LG+I{0.1097}+G4{0.8346}
YBR189W,LG+I+G4,0.4365,0.6179,,LG+I{0.4365}+G4{0.6179}
YKL085W,LG+I+G4,0.2127,0.9267,,LG+I{0.2127}+G4{0.9267}
YCL035C,LG+I+G4,0.0000,1.1883,,LG+I{0.0000}+G4{1.1883}
YMR178W,LG+I+R4,0.0000,,"(0.3389,0.1257) (0.3199,0.6448) (0.2200,1.5469) (0.1212,3.3893)","LG+I{0.0000}+R4{0.3389,0.1257,0.3199,0.6448,0.2200,1.5469,0.1212,3.3893}"
YHL014C,LG+I+G4,0.1297,1.3502,,LG+I{0.1297}+G4{1.3502}
YDL010W,LG+I+G4,0.0000,2.0103,,LG+I{0.0000}+G4{2.0103}
YNR037C,LG+I+G4,0.0461,0.9999,,LG+I{0.0461}+G4{0.9999}
YPL196W,LG+F+I+G4,0.0000,1.3111,,LG+F+I{0.0000}+G4{1.3111}
YER042W,LG+I+R4,0.0000,,"(0.3126,0.1049) (0.3679,0.7268) (0.2486,1.5970) (0.0710,4.2661)","LG+I{0.0000}+R4{0.3126,0.1049,0.3679,0.7268,0.2486,1.5970,0.0710,4.2661}"
YJL088W,LG+I+G4,0.0231,0.6789,,LG+I{0.0231}+G4{0.6789}
YJR084W,LG+I+G4,0.0000,3.0286,,LG+I{0.0000}+G4{3.0286}
YMR060C,LG+I+G4,0.0000,3.2794,,LG+I{0.0000}+G4{3.2794}
YDR388W,LG+I+G4,0.1373,0.9553,,LG+I{0.1373}+G4{0.9553}
YOR074C,LG+I+G4,0.2826,0.7680,,LG+I{0.2826}+G4{0.7680}
YGL123W,LG+I+G4,0.2319,1.4250,,LG+I{0.2319}+G4{1.4250}
YLR389C,LG+F+I+R4,0.0000,,"(0.1865,0.1122) (0.3410,0.5516) (0.2395,1.1330) (0.2331,2.2298)","LG+F+I{0.0000}+R4{0.1865,0.1122,0.3410,0.5516,0.2395,1.1330,0.2331,2.2298}"
YLR116W,LG+I+R4,0.0000,,"(0.2750,0.0867) (0.3087,0.5974) (0.2392,1.6521) (0.1771,2.2391)","LG+I{0.0000}+R4{0.2750,0.0867,0.3087,0.5974,0.2392,1.6521,0.1771,2.2391}"
YDR140W,LG+I+G4,0.0860,1.1430,,LG+I{0.0860}+G4{1.1430}
